id_ubigeo,DEPARTAMENTO_EJECUTORA,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE
2352,9,HUANCAVELICA,1,HUANCAVELICA,18,REGION HUANCAVELICA-EDUCACION
2353,9,HUANCAVELICA,2,ACOBAMBA,1,GOB. REG. HUANCAVELICA - RED DE SALUD ACOBAMBA
2354,9,HUANCAVELICA,2,ACOBAMBA,1,REGION  HUANCAVELICA- GERENCIA SUB REGIONAL ACOBAMBA
2355,9,HUANCAVELICA,2,ACOBAMBA,2,GOB. REG. HUANCAVELICA - UGEL ACOBAMBA
2356,9,HUANCAVELICA,3,ANGARAES,1,GOB. REG. HUANCAVELICA - EDUCACION UGEL ANGARAES
2357,9,HUANCAVELICA,3,ANGARAES,1,GOB. REG. HUANCAVELICA - RED DE SALUD ANGARAES
2358,9,HUANCAVELICA,3,ANGARAES,1,REGION  HUANCAVELICA- GERENCIA SUB REGIONAL ANGARAES
2359,9,HUANCAVELICA,4,CASTROVIRREYNA,1,GOB. REG. HUANCAVELICA - UGEL CASTROVIRREYNA
2360,9,HUANCAVELICA,4,CASTROVIRREYNA,1,REGION  HUANCAVELICA- GERENCIA SUB REGIONAL CASTROVIRREYNA
2361,9,HUANCAVELICA,5,CHURCAMPA,1,GOB. REG. HUANCAVELICA - UGEL CHURCAMPA
2362,9,HUANCAVELICA,5,CHURCAMPA,1,REGION  HUANCAVELICA- GERENCIA SUB REGIONAL CHURCAMPA
2363,9,HUANCAVELICA,6,HUAYTARA,1,GOB. REG. HUANCAVELICA - UGEL HUAYTARA
2364,9,HUANCAVELICA,6,HUAYTARA,1,REGION  HUANCAVELICA- GERENCIA SUB REGIONAL HUAYTARA
2365,9,HUANCAVELICA,7,TAYACAJA,1,GOB. REG. HUANCAVELICA - HOSPITAL DE PAMPAS DE TAYACAJA
2366,9,HUANCAVELICA,7,TAYACAJA,1,GOB. REG. HUANCAVELICA - RED DE SALUD TAYACAJA
2367,9,HUANCAVELICA,7,TAYACAJA,1,GOB. REG. HUANCAVELICA - UGEL TAYACAJA
2368,9,HUANCAVELICA,7,TAYACAJA,1,REGION HUANCAVELICA-GERENCIA SUB REGIONAL TAYACAJA
2369,9,HUANCAVELICA,7,TAYACAJA,17,GOB. REG. HUANCAVELICA - UGEL SURCUBAMBA
2370,10,HUANUCO,1,HUANUCO,1,REGION HUANUCO-EDUCACION
2371,10,HUANUCO,1,HUANUCO,1,REGION HUANUCO-HOSPITAL DE HUANUCO HERMILIO VALDIZAN
2372,10,HUANUCO,1,HUANUCO,1,REGION HUANUCO-SALUD
2373,10,HUANUCO,1,HUANUCO,1,REGION HUANUCO-TRANSPORTES
2374,10,HUANUCO,1,HUANUCO,2,GOB. REG. HUANUCO - EDUCACION- UGEL HUANUCO
2375,10,HUANUCO,1,HUANUCO,2,REGION HUANUCO - RED DE SALUD HUANUCO
2376,10,HUANUCO,1,HUANUCO,2,REGION HUANUCO-AGRICULTURA
2377,10,HUANUCO,1,HUANUCO,2,REGION HUANUCO-SEDE CENTRAL
2378,10,HUANUCO,2,AMBO,1,GOB. REG. DPTO. HUANUCO - RED DE SALUD AMBO
2379,10,HUANUCO,2,AMBO,1,GOB. REG. HUANUCO - EDUCAC ION UGEL AMBO
2380,10,HUANUCO,3,DOS DE MAYO,1,GOB. REG. HUANUCO - SALUD DOS DE MAYO
2381,10,HUANUCO,3,DOS DE MAYO,1,REGION  HUANUCO - EDUCACION DOS DE MAYO
2382,10,HUANUCO,4,HUACAYBAMBA,1,GOB. REG. HUANUCO - EDUCACION UGEL HUACAYBAMBA
2383,10,HUANUCO,5,HUAMALIES,1,GOB. REG. HUANUCO - EDUCACION HUAMALIES
2384,10,HUANUCO,5,HUAMALIES,1,GOB. REG. HUANUCO - SALUD HUAMALIES
2385,10,HUANUCO,6,LEONCIO PRADO,1,REGION HUANUCO - EDUCACION LEONCIO PRADO
2386,10,HUANUCO,6,LEONCIO PRADO,1,REGION HUANUCO-SALUD LEONCIO PRADO
2387,10,HUANUCO,6,LEONCIO PRADO,1,REGION HUANUCO-SALUD TINGO MARIA
2388,10,HUANUCO,7,MARANON,1,REGION HUANUCO-EDUCACION MARAÑON
2389,10,HUANUCO,8,PACHITEA,1,GOB. REG. DPTO. HUANUCO - RED DE SALUD PACHITEA - PANAO
2390,10,HUANUCO,8,PACHITEA,1,GOB. REG. HUANUCO - EDUCACION PACHITEA
2391,10,HUANUCO,9,PUERTO INCA,1,GOB. REG. HUANUCO - EDUCACION PUERTO INCA
2392,10,HUANUCO,9,PUERTO INCA,1,GOB. REG. HUANUCO - RED DE SALUD PUERTO INCA
2393,10,HUANUCO,10,LAURICOCHA,1,GOB. REG. HUANUCO - EDUCACION UGEL LAURICOCHA
2394,10,HUANUCO,11,YAROWILCA,1,GOB. REG. HUANUCO - EDUCACION - UGEL YAROWILCA
2395,11,ICA,1,ICA,1,REGION ICA - RED DE SALUD ICA
2396,11,ICA,1,ICA,1,REGION ICA-AGRICULTURA
2397,11,ICA,1,ICA,1,REGION ICA-EDUCACION
2398,11,ICA,1,ICA,1,REGION ICA-HOSPITAL DE APOYO SANTA MARIA DEL SOCORRO
2399,11,ICA,1,ICA,1,REGION ICA-HOSPITAL REGIONAL DE ICA
2400,11,ICA,1,ICA,1,REGION ICA-PROYECTO ESPECIAL TAMBO CCARACOCHA
2401,11,ICA,1,ICA,1,REGION ICA-SALUD
2402,11,ICA,1,ICA,1,REGION ICA-SEDE CENTRAL
2403,11,ICA,1,ICA,1,REGION ICA-TRANSPORTES
2404,11,ICA,2,CHINCHA,1,REGION ICA- HOSPITAL SAN JOSE DE CHINCHA
2405,11,ICA,2,CHINCHA,1,REGION ICA-EDUCACION CHINCHA
2406,11,ICA,3,NAZCA,1,REGION ICA-EDUCACION - NASCA
2407,11,ICA,4,PALPA,1,GOB. REG. ICA - HOSPITAL DE APOYO DE PALPA
2408,11,ICA,4,PALPA,1,REGION ICA - EDUCACION PALPA
2409,11,ICA,5,PISCO,1,GOB. REG. ICA - EDUCACION PISCO
2410,11,ICA,5,PISCO,1,REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO
2411,11,ICA,5,PISCO,1,REGION ICA-SALUD PALPA - NASCA
2412,12,JUNIN,1,HUANCAYO,1,REGION JUNIN - PRODUCCION
2413,12,JUNIN,1,HUANCAYO,1,REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO
2414,12,JUNIN,1,HUANCAYO,1,REGION JUNIN-SALUD DANIEL ALCIDES CARRION
2415,12,JUNIN,1,HUANCAYO,1,REGION JUNIN-SALUD EL CARMEN
2416,12,JUNIN,1,HUANCAYO,1,REGION JUNIN-SEDE CENTRAL
2417,12,JUNIN,1,HUANCAYO,7,REGION JUNIN-TRANSPORTES
2418,12,JUNIN,1,HUANCAYO,14,GOB. REG. DE JUNIN - EDUCACION HUANCAYO
2419,12,JUNIN,1,HUANCAYO,14,REGION JUNIN- DIRECCION  REGIONAL DE SALUD JUNIN
2420,12,JUNIN,1,HUANCAYO,14,REGION JUNIN-AGRICULTURA
2421,12,JUNIN,1,HUANCAYO,14,REGION JUNIN-EDUCACION
2422,12,JUNIN,2,CONCEPCION,1,GOB. REG. DE JUNIN - EDUCACION CONCEPCION
2423,12,JUNIN,3,CHANCHAMAYO,1,GOB. REG. DE JUNIN- EDUCACION CHANCHAMAYO
2424,12,JUNIN,3,CHANCHAMAYO,1,REGION JUNIN-SALUD CHANCHAMAYO
2425,12,JUNIN,3,CHANCHAMAYO,3,GOB. REG. DE JUNIN - EDUCACION PICHANAKI
2426,12,JUNIN,3,CHANCHAMAYO,3,GOB. REG. DE JUNIN - RED DE SALUD PICHANAKI
2427,12,JUNIN,4,JAUJA,1,GOB. REG. DE JUNIN - EDUCACION JAUJA
2428,12,JUNIN,4,JAUJA,1,REGION JUNIN-SALUD JAUJA
2429,12,JUNIN,5,JUNIN,1,GOB. REG. DE JUNIN - EDUCACION PROVINCIA DE JUNIN
2430,12,JUNIN,5,JUNIN,1,REGION JUNIN- SALUD JUNIN
2431,12,JUNIN,6,SATIPO,1,REGION JUNIN - EDUCACION SATIPO
2432,12,JUNIN,6,SATIPO,1,REGION JUNIN-SALUD SATIPO
2433,12,JUNIN,6,SATIPO,6,GOB. REG. DE JUNIN - EDUCACION PANGOA
2434,12,JUNIN,6,SATIPO,6,GOB. REG. DE JUNIN - RED DE SALUD SAN MARTIN DE PANGOA
2435,12,JUNIN,6,SATIPO,8,GOB. REG. DE JUNIN - EDUCACION RIO TAMBO
2436,12,JUNIN,7,TARMA,1,REGION JUNIN - EDUCACION TARMA
2437,12,JUNIN,7,TARMA,1,REGION JUNIN-SALUD TARMA
2438,12,JUNIN,8,YAULI,1,GOB. REG. DE JUNIN - EDUCACION YAULI- LA OROYA
2439,12,JUNIN,9,CHUPACA,1,GOB. REG. DE JUNIN - EDUCACION CHUPACA
2440,12,JUNIN,9,CHUPACA,1,GOB. REG. DE JUNIN - SALUD CHUPACA
2441,13,LA LIBERTAD,1,TRUJILLO,1,GOB. REG. DE LA LIBERTAD - EDUCACION TRUJILLO NOR OESTE
2442,13,LA LIBERTAD,1,TRUJILLO,1,GOB. REG. DE LA LIBERTAD - EDUCACION TRUJILLO SUR ESTE
2443,13,LA LIBERTAD,1,TRUJILLO,1,R.LA LIBERTAD- INST. REG.ENFERMEDADES NEOPLASICAS LUIS PINILLOS GANOZA - INREN-NORTE
2444,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-AGRICULTURA
2445,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-EDUCACION
2446,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-INSTITUTO REGIONAL DE OFTALMOLOGIA
2447,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-SALUD
2448,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-SALUD NORTE ASCOPE
2449,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-SALUD TRUJILLO ESTE
2450,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-SALUD TRUJILLO SUR OESTE
2451,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-SEDE CENTRAL
2452,13,LA LIBERTAD,1,TRUJILLO,1,REGION LA LIBERTAD-TRANSPORTES
2453,13,LA LIBERTAD,1,TRUJILLO,2,GOB. REG. DE LA LIBERTAD - EDUCACION EL PORVENIR
2454,13,LA LIBERTAD,1,TRUJILLO,4,REGION LA LIBERTAD-COLEGIO MILITAR RAMON CASTILLA
2455,13,LA LIBERTAD,1,TRUJILLO,5,GOB. REG. DE LA LIBERTAD - EDUCACION LA ESPERANZA
2456,13,LA LIBERTAD,1,TRUJILLO,5,REGION LA LIBERTAD-PROYECTO ESPECIAL CHAVIMOCHIC
2457,13,LA LIBERTAD,2,ASCOPE,1,GOB. REG. DE LA LIBERTAD - SALUD ASCOPE
2458,13,LA LIBERTAD,2,ASCOPE,1,REGION LA LIBERTAD-EDUCACION ASCOPE
2459,13,LA LIBERTAD,3,BOLIVAR,1,REGION LA LIBERTAD-EDUCACION BOLIVAR
2460,13,LA LIBERTAD,4,CHEPEN,1,REGION LA LIBERTAD-EDUCACION CHEPEN
2461,13,LA LIBERTAD,4,CHEPEN,1,REGION LA LIBERTAD-SALUD CHEPEN
2462,13,LA LIBERTAD,5,JULCAN,1,GOB. REG. DE LA LIBERTAD - SALUD JULCAN
2463,13,LA LIBERTAD,5,JULCAN,1,REGION LA LIBERTAD-EDUCACION JULCAN
2464,13,LA LIBERTAD,6,OTUZCO,1,REGION LA LIBERTAD-EDUCACION OTUZCO
2465,13,LA LIBERTAD,6,OTUZCO,1,REGION LA LIBERTAD-SALUD OTUZCO
2466,13,LA LIBERTAD,7,PACASMAYO,1,REGION LA LIBERTAD-EDUCACION PACASMAYO
2467,13,LA LIBERTAD,7,PACASMAYO,2,REGION LA LIBERTAD-SALUD PACASMAYO
2468,13,LA LIBERTAD,8,PATAZ,1,REGION LA LIBERTAD-EDUCACION PATAZ
2469,13,LA LIBERTAD,9,SANCHEZ CARRION,1,REGION LA LIBERTAD-EDUCACION SANCHEZ CARRION
2470,13,LA LIBERTAD,9,SANCHEZ CARRION,1,REGION LA LIBERTAD-SALUD SANCHEZ CARRION
2471,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,1,REGION LA LIBERTAD-EDUCACION SANTIAGO DE CHUCO
2472,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,1,REGION LA LIBERTAD-SALUD SANTIAGO DE CHUCO
2473,13,LA LIBERTAD,11,GRAN CHIMU,1,GOB. REG. DE LA LIBERTAD - SALUD GRAN CHIMU
2474,13,LA LIBERTAD,11,GRAN CHIMU,1,REGION LA LIBERTAD-EDUCACION GRAN CHIMU
2475,13,LA LIBERTAD,12,VIRU,1,GOB. REG. DE LA LIBERTAD - SALUD VIRU
2476,13,LA LIBERTAD,12,VIRU,1,REGION LA LIBERTAD- EDUCACION VIRU
2477,14,LAMBAYEQUE,1,CHICLAYO,1,GOB. REG. DPTO. LAMBAYEQUE - GERENCIA REGIONAL DE EDUCACIÓN LAMBAYEQUE
2478,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE - PROY. ESP. OLMOS TINAJONES
2479,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE- HOSPITAL REGIONAL LAMBAYEQUE
2480,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE-AGRICULTURA
2481,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE-EDUCACION CHICLAYO
2482,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE-HOSPITAL REGIONAL DOCENTE LAS MERCEDES- CHICLAYO
2483,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE-SALUD
2484,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE-SEDE CENTRAL
2485,14,LAMBAYEQUE,1,CHICLAYO,1,REGION LAMBAYEQUE-TRANSPORTES
2486,14,LAMBAYEQUE,1,CHICLAYO,12,REGION LAMBAYEQUE-COLEGIO MILITAR ELIAS AGUIRRE
2487,14,LAMBAYEQUE,2,FERRENAFE,1,REGION LAMBAYEQUE - EDUCACION FERREÑAFE
2488,14,LAMBAYEQUE,3,LAMBAYEQUE,1,REGION LAMBAYEQUE - EDUCACION LAMBAYEQUE
2489,14,LAMBAYEQUE,3,LAMBAYEQUE,1,REGION LAMBAYEQUE-HOSPITAL BELEN - LAMBAYEQUE
2490,15,LIMA,1,LIMA,1,REGION LIMA METROPOLITANA
2491,15,LIMA,2,BARRANCA,1,REGION LIMA - EDUCACION BARRANCA
2492,15,LIMA,2,BARRANCA,1,REGION LIMA - HOSP. BARRANCA-CAJATAMBO Y SERV. BASICOS DE SALUD
2493,15,LIMA,3,CAJATAMBO,1,REGION LIMA - EDUCACION CAJATAMBO
2494,15,LIMA,4,CANTA,1,REGION LIMA - EDUCACION CANTA
2495,15,LIMA,5,CANETE,1,REGION LIMA - EDUCACION CAÑETE
2496,15,LIMA,5,CANETE,1,REGION LIMA - HOSPITAL DE APOYO REZOLA
2497,15,LIMA,5,CANETE,1,REGION LIMA - LIMA SUR
2498,15,LIMA,5,CANETE,1,REGION LIMA - SERVICIOS BASICOS DE SALUD CAÑETE-YAUYOS
2499,15,LIMA,5,CANETE,13,REGION LIMA - SERV. BASICOS DE SALUD CHILCA-MALA
2500,15,LIMA,6,HUARAL,1,REGION LIMA - EDUCACION HUARAL
2501,15,LIMA,6,HUARAL,1,REGION LIMA - HOSPITAL HUARAL Y SERVICIOS BASICOS DE SALUD
2502,15,LIMA,6,HUARAL,5,REGION LIMA - HOSP. CHANCAY Y SERVICIOS BASICOS DE SALUD
2503,15,LIMA,7,HUAROCHIRI,1,REGION LIMA - EDUCACION HUAROCHIRI
2504,15,LIMA,7,HUAROCHIRI,28,GOB. REG. DE LIMA- RED DE SALUD DE HUAROCHIRÍ
2505,15,LIMA,8,HUAURA,1,REGION LIMA
2506,15,LIMA,8,HUAURA,1,REGION LIMA - AGRICULTURA LIMA PROVINCIAS
2507,15,LIMA,8,HUAURA,1,REGION LIMA - DIRECCION DE SALUD III LIMA NORTE
2508,15,LIMA,8,HUAURA,1,REGION LIMA - EDUCACION HUAURA
2509,15,LIMA,8,HUAURA,1,REGION LIMA - EDUCACION LIMA PROVINCIAS
2510,15,LIMA,8,HUAURA,1,REGION LIMA - HOSP. HUACHO-HUAURA-OYON Y SERV. BASICOS DE SALUD
2511,15,LIMA,9,OYON,1,REGION LIMA - EDUCACION  OYON
2512,15,LIMA,10,YAUYOS,1,REGION LIMA - EDUCACION YAUYOS
2513,16,LORETO,1,MAYNAS,1,REGION LORETO-AGRICULTURA
2514,16,LORETO,1,MAYNAS,1,REGION LORETO-EDUCACION
2515,16,LORETO,1,MAYNAS,1,REGION LORETO-SALUD HOSPITAL DE APOYO IQUITOS
2516,16,LORETO,1,MAYNAS,1,REGION LORETO-SALUD LORETO
2517,16,LORETO,1,MAYNAS,8,REGION LORETO- HOSPITAL REGIONAL DE LORETO
2518,16,LORETO,1,MAYNAS,12,REGION LORETO-SEDE CENTRAL
2519,16,LORETO,1,MAYNAS,13,REGION LORETO-TRANSPORTES
2520,16,LORETO,2,ALTO AMAZONAS,1,GOB. REG. DE LORETO- HOSPITAL SANTA GEMA DE YURIMAGUAS
2521,16,LORETO,2,ALTO AMAZONAS,1,REGION LORETO-ALTO AMAZONAS-YURIMAGUAS
2522,16,LORETO,2,ALTO AMAZONAS,1,REGION LORETO-EDUCACION ALTO AMAZONAS
2523,16,LORETO,2,ALTO AMAZONAS,1,REGION LORETO-EDUCACION MARISCAL RAMON CASTILLA
2524,16,LORETO,2,ALTO AMAZONAS,1,REGION LORETO-SALUD YURIMAGUAS
2525,16,LORETO,3,LORETO,1,RED DE SALUD LORETO - NAUTA
2526,16,LORETO,3,LORETO,1,REGION LORETO-EDUCACION NAUTA
2527,16,LORETO,5,REQUENA,1,REGION LORETO-EDUCACION REQUENA
2528,16,LORETO,6,UCAYALI,1,GOB. REG. DE LORETO - SALUD UCAYALI-CONTAMANA
2529,16,LORETO,6,UCAYALI,1,REGION LORETO-EDUCACION UCAYALI-CONTAMANA LORETO
2530,16,LORETO,6,UCAYALI,1,REGION LORETO-UCAYALI-CONTAMANA
2531,16,LORETO,7,DATEM DEL MARAÑON,1,GOB. REG. LORETO - RED DE SALUD DATEM DEL MARAÑON
2532,16,LORETO,7,DATEM DEL MARAÑON,1,REGION LORETO - EDUCACION DATEM DEL MARAÑON
2533,16,LORETO,8,PUTUMAYO,1,GOB. REG. DE LORETO - EDUCACION PUTUMAYO
2534,17,MADRE DE DIOS,1,TAMBOPATA,1,GOB. REG. DEL DPTO. DE MADRE DE DIOS - REDES DE SALUD PERIFERICAS
2535,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-AGRICULTURA
2536,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-EDUCACION
2537,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-HOSPITAL SANTA ROSA DE PUERTO MALDONADO
2538,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-PROY. ESP. MADRE DE DIOS
2539,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-SALUD
2540,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-SEDE CENTRAL
2541,17,MADRE DE DIOS,1,TAMBOPATA,1,REGION MADRE DE DIOS-TRANSPORTES
2542,17,MADRE DE DIOS,2,MANU,1,GOB.REG. MADRE DEDIOS - SUB REGION MANU
2543,18,MOQUEGUA,1,MARISCAL NIETO,1,GOB. REG. MOQUEGUA - HOSPITAL REGIONAL DE MOQUEGUA
2544,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA - EDUCACION MARISCAL NIETO
2545,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA - PROYECTO ESPECIAL PASTO GRANDE
2546,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA-AGRICULTURA
2547,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA-EDUCACION
2548,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA-SALUD
2549,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA-SEDE CENTRAL
2550,18,MOQUEGUA,1,MARISCAL NIETO,1,REGION MOQUEGUA-TRANSPORTES
2551,18,MOQUEGUA,2,GENERAL SANCHEZ CERRO,1,REGION MOQUEGUA - EDUCACION SANCHEZ CERRO
2552,18,MOQUEGUA,3,ILO,1,REGION MOQUEGUA - EDUCACION ILO
2553,18,MOQUEGUA,3,ILO,1,REGION MOQUEGUA - SALUD ILO
2554,18,MOQUEGUA,3,ILO,1,REGION MOQUEGUA - SUB REGION DE DESARROLLO ILO
2555,19,PASCO,1,PASCO,13,GOB. REG. DE PASCO - UGEL PASCO
2556,19,PASCO,1,PASCO,13,REGION PASCO-AGRICULTURA
2557,19,PASCO,1,PASCO,13,REGION PASCO-EDUCACION
2558,19,PASCO,1,PASCO,13,REGION PASCO-SALUD
2559,19,PASCO,1,PASCO,13,REGION PASCO-SALUD HOSPITAL DANIEL A.CARRION
2560,19,PASCO,1,PASCO,13,REGION PASCO-SEDE CENTRAL
2561,19,PASCO,1,PASCO,13,REGION PASCO-TRANSPORTES
2562,19,PASCO,2,DANIEL A. CARRION,1,GOB. REG. DE PASCO - SUB REGION DANIEL ALCIDES CARRION
2563,19,PASCO,2,DANIEL A. CARRION,1,REGION PASCO - EDUCACION DANIEL A. CARRION
2564,19,PASCO,3,OXAPAMPA,1,GOB. REG. DE PASCO - PASCO SELVA CENTRAL
2565,19,PASCO,3,OXAPAMPA,1,REGION PASCO - EDUCACION OXAPAMPA
2566,19,PASCO,3,OXAPAMPA,1,REGION PASCO-SALUD UTES OXAPAMPA
2567,20,PIURA,1,PIURA,1,REGION PIURA - PROYECTO ESP. CHIRA PIURA
2568,20,PIURA,1,PIURA,1,REGION PIURA-EDUCACION
2569,20,PIURA,1,PIURA,1,REGION PIURA-HOSPITAL DE APOYO  I  SANTA ROSA
2570,20,PIURA,1,PIURA,1,REGION PIURA-SALUD
2571,20,PIURA,1,PIURA,1,REGION PIURA-SEDE CENTRAL
2572,20,PIURA,1,PIURA,1,REGION PIURA-TRANSPORTES
2573,20,PIURA,1,PIURA,4,REGION PIURA-AGRICULTURA
2574,20,PIURA,1,PIURA,4,REGION PIURA-COLEGIO MILITAR PEDRO RUIZ GALLO
2575,20,PIURA,2,AYABACA,1,GOB. REG. DE PIURA - EDUCACION UGEL AYABACA
2576,20,PIURA,3,HUANCABAMBA,1,GOB.REGIONAL DPTO.PIURA- UNIDAD DE GESTION EDUCATIVA LOCAL-UGEL HUANCABAMBA
2577,20,PIURA,3,HUANCABAMBA,4,GOB.REG. DPTO. PIURA- EDUCACION UGEL HUARMACA
2578,20,PIURA,4,MORROPON,1,REG. PIURA- PROY. ESP. DE IRRIGACION E HIDROENERGETICO DEL ALTO PIURA
2579,20,PIURA,4,MORROPON,1,REGION PIURA - EDUCACION ALTO PIURA
2580,20,PIURA,4,MORROPON,1,REGION PIURA-GERENCIA SUBREG.MORROPON HUANCABAMBA
2581,20,PIURA,4,MORROPON,1,REGION PIURA-HOSPITAL DE APOYO I CHULUCANAS
2582,20,PIURA,4,MORROPON,1,REGION PIURA-SALUD MORROPON-CHULUCANAS
2583,20,PIURA,4,MORROPON,5,GOB. REG. DE PIURA - EDUCACION UGEL MORROPON
2584,20,PIURA,5,PAITA,1,GOB. REG. DE PIURA- EDUCACION UGEL DE PAITA
2585,20,PIURA,5,PAITA,1,REGION PIURA-HOSP.APOYO I NTRA.SRA.DE LAS MERCEDES DE PAITA
2586,20,PIURA,6,SULLANA,1,REGION PIURA-EDUCACION LUCIANO CASTILLO COLONNA
2587,20,PIURA,6,SULLANA,1,REGION PIURA-GERENCIA LUCIANO CASTILLO COLONNA
2588,20,PIURA,6,SULLANA,1,REGION PIURA-HOSPITAL DE APOYO III SULLANA
2589,20,PIURA,6,SULLANA,1,REGION PIURA-SALUD LUCIANO CASTILLO COLONNA
2590,20,PIURA,7,TALARA,1,GOB. REG. DE PIURA - EDUCACION UGEL DE TALARA
2591,21,PUNO,1,PUNO,1,GOB. REG. DE PUNO- UGEL PUNO
2592,21,PUNO,1,PUNO,1,GOB.REG. PUNO - HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON
2593,21,PUNO,1,PUNO,1,REGION PUNO-AGRICULTURA
2594,21,PUNO,1,PUNO,1,REGION PUNO-EDUCACION PUNO
2595,21,PUNO,1,PUNO,1,REGION PUNO-PESQUERIA
2596,21,PUNO,1,PUNO,1,REGION PUNO-SALUD PUNO
2597,21,PUNO,1,PUNO,1,REGION PUNO-SALUD PUNO-LAMPA
2598,21,PUNO,1,PUNO,1,REGION PUNO-SEDE CENTRAL
2599,21,PUNO,1,PUNO,1,REGION PUNO-TRANSPORTES
2600,21,PUNO,2,AZANGARO,1,REGION PUNO-EDUCACION AZANGARO
2601,21,PUNO,2,AZANGARO,1,REGION PUNO-SALUD AZANGARO
2602,21,PUNO,3,CARABAYA,1,REGION PUNO-EDUCACION CARABAYA-MACUSANI
2603,21,PUNO,3,CARABAYA,1,REGION PUNO-SALUD MACUSANI
2604,21,PUNO,3,CARABAYA,6,GOB. REG. DPTO. DE PUNO- EDUCACION CRUCERO
2605,21,PUNO,4,CHUCUITO,1,REGION PUNO-EDUCACION CHUCUITO-JULI
2606,21,PUNO,4,CHUCUITO,1,REGION PUNO-SALUD CHUCUITO
2607,21,PUNO,5,EL COLLAO,1,REGION PUNO-EDUCACION COLLAO
2608,21,PUNO,5,EL COLLAO,1,REGION PUNO-SALUD COLLAO
2609,21,PUNO,6,HUANCANE,1,REGION PUNO-EDUCACION HUANCANE
2610,21,PUNO,6,HUANCANE,1,REGION PUNO-SALUD HUANCANE
2611,21,PUNO,7,LAMPA,1,GOB. REG. DPTO.  DE PUNO - EDUCACION LAMPA
2612,21,PUNO,7,LAMPA,1,GOB. REG. DPTO. DE PUNO - SALUD LAMPA
2613,21,PUNO,8,MELGAR,1,REGION PUNO-EDUCACION MELGAR
2614,21,PUNO,8,MELGAR,1,REGION PUNO-SALUD MELGAR
2615,21,PUNO,9,MOHO,1,GOB. REG. DPTO. DE PUNO - EDUCACION MOHO
2616,21,PUNO,10,SAN ANTONIO DE PUTINA,1,REGION PUNO-EDUCACION PUTINA
2617,21,PUNO,11,SAN ROMAN,1,REGION PUNO-EDUCACION SAN ROMAN
2618,21,PUNO,11,SAN ROMAN,1,REGION PUNO-SALUD SAN ROMAN
2619,21,PUNO,12,SANDIA,1,REGION PUNO- EDUCACION SANDIA
2620,21,PUNO,12,SANDIA,1,REGION PUNO-SALUD SANDIA
2621,21,PUNO,13,YUNGUYO,1,REGION PUNO-EDUCACION YUNGUYO
2622,21,PUNO,13,YUNGUYO,1,REGION PUNO-SALUD YUNGUYO
2623,22,SAN MARTIN,1,MOYOBAMBA,1,REGION SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO
2624,22,SAN MARTIN,1,MOYOBAMBA,1,REGION SAN MARTIN-EDUCACION
2625,22,SAN MARTIN,1,MOYOBAMBA,1,REGION SAN MARTIN-PESQUERIA
